Class,Timestamp,x1,y1,x2,y2
Botia_Striata,264.6,630,402,687,448
Pterophyllum_Scalare_BB,264.6,360,323,404,401
Pterophyllum_Scalare_W,264.6,1141,307,1180,381
Pterophyllum_Scalare_B,264.6,814,558,894,651
Pterophyllum_Scalare_YWB,264.7,183,365,243,459
Pterophyllum_Scalare_BB,264.7,360,325,405,401
Pterophyllum_Scalare_W,264.7,1140,308,1180,382
Botia_Striata,264.7,629,401,688,447
Pterophyllum_Scalare_B,264.7,813,558,893,651
Pterophyllum_Scalare_YWB,264.8,184,365,243,459
Pterophyllum_Scalare_BB,264.8,361,325,405,400
Pterophyllum_Scalare_Y,264.8,883,288,914,348
Pterophyllum_Scalare_W,264.8,1140,307,1180,382
Pterophyllum_Scalare_B,264.8,812,557,893,653
Botia_Striata,264.8,629,402,691,453
Pterophyllum_Scalare_Y,264.9,884,291,916,348
Pterophyllum_Scalare_YWB,264.9,188,366,244,460
Pterophyllum_Scalare_BB,264.9,362,327,402,400
Pterophyllum_Scalare_B,264.9,811,558,891,652
G_Matriarche,264.9,138,390,178,432
Botia_Striata,264.9,629,402,690,450
Pterophyllum_Scalare_W,264.9,1140,308,1180,382
Pterophyllum_Scalare_Y,265.0,882,291,917,350
G_Matriarche,265.0,136,383,175,431
Pterophyllum_Scalare_YWB,265.0,189,369,244,463
Botia_Striata,265.0,627,401,689,448
Pterophyllum_Scalare_BB,265.0,363,327,402,400
Pterophyllum_Scalare_B,265.0,810,558,891,652
Pterophyllum_Scalare_W,265.0,1139,309,1180,382
Botia_Striata,265.1,623,400,689,450
G_Matriarche,265.1,133,381,174,428
Pterophyllum_Scalare_Y,265.1,881,294,918,352
Pterophyllum_Scalare_BB,265.1,364,330,401,400
Pterophyllum_Scalare_YWB,265.1,190,371,247,463
Pterophyllum_Scalare_W,265.1,1139,309,1180,383
Pterophyllum_Scalare_B,265.1,811,558,890,652
Pterophyllum_Scalare_Y,265.2,880,293,918,355
Pterophyllum_Scalare_W,265.2,1138,310,1179,383
Pterophyllum_Scalare_BB,265.2,365,330,400,400
Pterophyllum_Scalare_B,265.2,810,557,892,651
Botia_Striata,265.2,622,400,694,451
Pterophyllum_Scalare_YWB,265.2,189,373,249,464
G_Matriarche,265.2,132,379,172,427
G_Matriarche,265.3,129,378,168,424
Botia_Striata,265.3,620,399,698,454
Pterophyllum_Scalare_Y,265.3,878,293,921,356
Pterophyllum_Scalare_YWB,265.3,188,372,251,465
Pterophyllum_Scalare_B,265.3,810,557,893,651
Pterophyllum_Scalare_W,265.3,1138,310,1179,384
Pterophyllum_Scalare_BB,265.3,366,331,400,401
Botia_Striata,265.4,617,398,695,448
Pterophyllum_Scalare_B,265.4,810,557,893,651
Pterophyllum_Scalare_YWB,265.4,194,374,251,464
Pterophyllum_Scalare_Y,265.4,879,298,921,358
Pterophyllum_Scalare_W,265.4,1138,311,1179,384
Pterophyllum_Scalare_BB,265.4,367,332,400,402
G_Matriarche,265.4,129,378,166,423
Pterophyllum_Scalare_B,265.5,812,559,891,653
Pterophyllum_Scalare_Y,265.5,878,298,924,359
Pterophyllum_Scalare_W,265.5,1138,311,1180,386
Pterophyllum_Scalare_YWB,265.5,197,374,252,464
Botia_Striata,265.5,615,397,697,440
Pterophyllum_Scalare_W,265.6,1138,311,1180,386
Pterophyllum_Scalare_YWB,265.6,200,374,254,466
Pterophyllum_Scalare_B,265.6,815,560,884,654
Pterophyllum_Scalare_Y,265.6,879,298,923,361
Botia_Striata,265.6,614,397,694,438
Pterophyllum_Scalare_W,265.7,1137,312,1180,386
Pterophyllum_Scalare_B,265.7,817,560,877,654
Pterophyllum_Scalare_YWB,265.7,203,375,255,468
Botia_Striata,265.7,612,397,691,438
Pterophyllum_Scalare_BB,265.7,370,330,400,403
Pterophyllum_Scalare_Y,265.7,880,300,927,363
Pterophyllum_Scalare_B,265.8,818,561,874,652
Pterophyllum_Scalare_Y,265.8,883,301,926,362
Pterophyllum_Scalare_YWB,265.8,205,376,257,469
Pterophyllum_Scalare_BB,265.8,370,330,400,403
Pterophyllum_Scalare_W,265.8,1137,312,1180,388
Botia_Striata,265.8,611,396,691,437
Pterophyllum_Scalare_YWB,265.9,207,376,257,470
Pterophyllum_Scalare_Y,265.9,883,304,929,366
Pterophyllum_Scalare_W,265.9,1137,312,1181,389
Pterophyllum_Scalare_B,265.9,818,560,867,652
Pterophyllum_Scalare_BB,265.9,371,332,401,402
Pterophyllum_Scalare_Y,265.9,399,321,431,415
Botia_Striata,265.9,610,395,689,438
Pterophyllum_Scalare_Y,266.0,884,305,930,367
Pterophyllum_Scalare_BB,266.0,370,331,402,402
Pterophyllum_Scalare_W,266.0,1136,312,1181,390
Botia_Striata,266.0,610,395,690,438
Pterophyllum_Scalare_YWB,266.0,208,377,257,470
Pterophyllum_Scalare_B,266.0,819,564,864,652
Pterophyllum_Scalare_B,266.0,439,502,494,562
Pterophyllum_Scalare_W,266.1,1136,312,1181,392
Botia_Striata,266.1,609,394,688,436
Pterophyllum_Scalare_B,266.1,820,566,866,653
Pterophyllum_Scalare_YWB,266.1,210,377,258,470
Pterophyllum_Scalare_Y,266.1,886,305,933,369
Pterophyllum_Scalare_BB,266.1,371,332,403,401
Pterophyllum_Scalare_BB,266.2,372,332,405,400
Pterophyllum_Scalare_YWB,266.2,213,377,259,470
Botia_Striata,266.2,608,393,695,438
Pterophyllum_Scalare_W,266.2,1134,312,1181,392
Pterophyllum_Scalare_Y,266.2,890,306,935,370
Pterophyllum_Scalare_B,266.2,821,572,867,654
Pterophyllum_Scalare_Y,266.3,891,314,938,373
Pterophyllum_Scalare_YWB,266.3,215,376,261,470
Pterophyllum_Scalare_B,266.3,826,568,870,657
Botia_Striata,266.3,607,392,685,433
Pterophyllum_Scalare_W,266.3,1133,311,1180,394
Pterophyllum_Scalare_BB,266.4,372,330,406,399
Pterophyllum_Scalare_YWB,266.4,216,376,263,471
Pterophyllum_Scalare_Y,266.4,893,317,941,375
Pterophyllum_Scalare_W,266.4,1131,312,1180,398
Botia_Striata,266.4,605,391,684,430
Pterophyllum_Scalare_Y,266.5,895,318,946,381
Pterophyllum_Scalare_W,266.5,1129,314,1179,400
Botia_Striata,266.5,606,390,685,431
Pterophyllum_Scalare_YWB,266.5,218,376,264,471
Pterophyllum_Scalare_BB,266.5,373,328,408,399
Pterophyllum_Scalare_BB,266.6,374,327,408,398
Pterophyllum_Scalare_Y,266.6,897,321,946,383
Pterophyllum_Scalare_W,266.6,1127,316,1178,400
Botia_Striata,266.6,606,390,685,428
Pterophyllum_Scalare_Y,266.6,418,313,446,368
Pterophyllum_Scalare_YWB,266.6,219,377,265,471
Pterophyllum_Scalare_Y,266.6,415,313,446,389
Botia_Almorhae,266.7,417,305,445,368
Pterophyllum_Scalare_W,266.7,1126,319,1178,401
Pterophyllum_Scalare_Y,266.7,901,322,948,384
Pterophyllum_Scalare_YWB,266.7,221,378,265,472
Pterophyllum_Scalare_BB,266.7,376,326,409,398
Botia_Striata,266.7,606,390,685,427
Pterophyllum_Scalare_BB,266.8,377,325,409,397
Pterophyllum_Scalare_W,266.8,1125,323,1177,403
Botia_Striata,266.8,606,390,686,427
Pterophyllum_Scalare_Y,266.8,904,327,950,389
Botia_Almorhae,266.8,414,306,442,400
Pterophyllum_Scalare_YWB,266.8,222,379,265,474
Pterophyllum_Scalare_B,266.8,842,592,888,658
Pterophyllum_Scalare_BB,266.9,376,324,410,396
Pterophyllum_Scalare_W,266.9,1124,324,1176,403
Pterophyllum_Scalare_YWB,266.9,224,381,266,474
Pterophyllum_Scalare_Y,266.9,908,330,953,393
Botia_Striata,266.9,605,391,685,426
Pterophyllum_Scalare_BB,267.0,377,322,411,393
Pterophyllum_Scalare_YWB,267.0,225,382,266,475
Botia_Striata,267.0,605,391,686,426
Pterophyllum_Scalare_W,267.0,1123,325,1175,405
Pterophyllum_Scalare_B,267.0,844,578,907,661
Pterophyllum_Scalare_Y,267.0,910,331,959,396
Botia_Striata,267.1,605,392,687,425
Pterophyllum_Scalare_YWB,267.1,226,384,266,475
Pterophyllum_Scalare_W,267.1,1122,325,1175,406
Pterophyllum_Scalare_BB,267.1,376,320,419,392
Pterophyllum_Scalare_Y,267.1,913,340,959,400
Pterophyllum_Scalare_B,267.1,849,576,913,662
Pterophyllum_Scalare_W,267.2,1122,326,1174,408
Pterophyllum_Scalare_B,267.2,852,576,929,668
Botia_Striata,267.2,605,393,687,425
Pterophyllum_Scalare_YWB,267.2,228,388,267,476
Pterophyllum_Scalare_BB,267.2,376,319,415,391
Pterophyllum_Scalare_Y,267.2,913,340,962,401
Pterophyllum_Scalare_Y,267.3,917,343,962,403
Pterophyllum_Scalare_YWB,267.3,231,392,268,477
Pterophyllum_Scalare_W,267.3,1122,326,1173,409
Pterophyllum_Scalare_BB,267.3,376,319,412,389
Botia_Striata,267.3,605,392,687,425
Pterophyllum_Scalare_W,267.4,1121,326,1171,410
Pterophyllum_Scalare_Y,267.4,919,347,962,408
Botia_Striata,267.4,604,392,684,424
Pterophyllum_Scalare_YWB,267.4,232,394,269,479
Pterophyllum_Scalare_BB,267.4,375,318,412,387
Pterophyllum_Scalare_YWB,267.5,233,399,270,480
Botia_Striata,267.5,604,393,685,424
Pterophyllum_Scalare_W,267.5,1121,326,1169,411
Pterophyllum_Scalare_B,267.5,883,576,962,666
Pterophyllum_Scalare_Y,267.5,922,351,966,411
Pterophyllum_Scalare_BB,267.5,374,318,414,388
Pterophyllum_Scalare_B,267.6,894,574,973,665
G_Matriarche,267.6,125,394,155,425
Pterophyllum_Scalare_W,267.6,1122,327,1168,413
Pterophyllum_Scalare_BB,267.6,374,318,412,389
Pterophyllum_Scalare_Y,267.6,924,350,967,412
Pterophyllum_Scalare_YWB,267.6,234,402,273,478
Botia_Striata,267.6,604,392,686,427
Botia_Striata,267.7,603,393,685,426
Pterophyllum_Scalare_Y,267.7,922,354,967,419
G_Matriarche,267.7,125,395,153,426
Pterophyllum_Scalare_B,267.7,899,575,980,664
Botia_Almorhae,267.7,420,274,458,359
Pterophyllum_Scalare_YWB,267.7,235,404,277,477
Pterophyllum_Scalare_W,267.7,1122,327,1167,414
Pterophyllum_Scalare_BB,267.7,375,318,410,388
Pterophyllum_Scalare_Y,267.8,923,355,969,417
Botia_Striata,267.8,602,392,685,427
Pterophyllum_Scalare_YWB,267.8,231,405,281,477
Botia_Almorhae,267.8,419,274,457,357
Pterophyllum_Scalare_W,267.8,1121,327,1166,414
Pterophyllum_Scalare_BB,267.8,379,317,411,387
Pterophyllum_Scalare_YWB,267.9,229,404,286,475
Botia_Almorhae,267.9,418,275,454,361
G_Matriarche,267.9,133,401,161,428
Pterophyllum_Scalare_Y,267.9,927,356,971,418
Botia_Striata,267.9,601,393,686,428
Corydoras_Albinos,267.9,711,651,784,684
Pterophyllum_Scalare_BB,267.9,380,316,408,384
Pterophyllum_Scalare_W,267.9,1121,327,1165,415
Pterophyllum_Scalare_Y,268.0,928,358,975,421
Botia_Striata,268.0,602,393,684,427
Pterophyllum_Scalare_BB,268.0,380,315,408,381
Pterophyllum_Scalare_YWB,268.0,223,404,289,475
Botia_Almorhae,268.0,415,280,452,375
G_Matriarche,268.0,135,403,164,432
Pterophyllum_Scalare_BB,268.0,799,388,824,425
Corydoras_Albinos,268.0,712,649,783,684
Pterophyllum_Scalare_W,268.0,1121,329,1165,417
Pterophyllum_Scalare_BB,268.1,379,313,407,382
G_Matriarche,268.1,136,406,170,434
Pterophyllum_Scalare_YWB,268.1,218,406,289,478
Corydoras_Albinos,268.1,712,650,782,684
Pterophyllum_Scalare_BB,268.1,800,391,826,428
Pterophyllum_Scalare_W,268.1,1121,330,1164,418
Botia_Almorhae,268.1,412,283,450,376
Botia_Striata,268.1,601,393,683,427
Pterophyllum_Scalare_Y,268.1,930,361,977,422
Pterophyllum_Scalare_YWB,268.2,222,407,289,481
Botia_Striata,268.2,601,394,686,428
Pterophyllum_Scalare_Y,268.2,930,360,979,425
Corydoras_Albinos,268.2,711,649,783,685
Botia_Almorhae,268.2,408,286,449,374
G_Matriarche,268.2,138,407,174,437
Pterophyllum_Scalare_W,268.2,1121,331,1163,419
Pterophyllum_Scalare_BB,268.2,377,311,405,382
Corydoras_Albinos,268.3,710,648,781,686
Botia_Striata,268.3,596,395,682,428
G_Matriarche,268.3,142,406,180,437
Botia_Almorhae,268.3,407,288,448,380
Pterophyllum_Scalare_YWB,268.3,224,408,289,484
Pterophyllum_Scalare_W,268.3,1121,332,1163,421
Pterophyllum_Scalare_Y,268.3,931,362,981,429
Pterophyllum_Scalare_BB,268.3,376,308,404,381
Pterophyllum_Scalare_YWB,268.4,223,411,289,488
Pterophyllum_Scalare_BB,268.4,374,307,403,380
Pterophyllum_Scalare_Y,268.4,931,362,984,431
Corydoras_Albinos,268.4,709,648,778,688
Botia_Almorhae,268.4,404,290,447,379
G_Matriarche,268.4,142,414,187,436
Pterophyllum_Scalare_W,268.4,1122,333,1163,423
Botia_Striata,268.4,596,396,683,431
Botia_Almorhae,268.5,407,288,444,382
Pterophyllum_Scalare_BB,268.5,373,309,403,379
Corydoras_Albinos,268.5,707,648,774,688
G_Matriarche,268.5,145,417,191,440
Botia_Striata,268.5,596,396,680,433
Pterophyllum_Scalare_W,268.5,1122,333,1162,424
Pterophyllum_Scalare_YWB,268.5,221,413,288,490
Pterophyllum_Scalare_Y,268.5,932,365,984,432
Pterophyllum_Scalare_BB,268.6,372,308,405,378
Pterophyllum_Scalare_YWB,268.6,219,413,289,490
Pterophyllum_Scalare_W,268.6,1122,333,1161,425
Pterophyllum_Scalare_Y,268.6,931,366,986,434
G_Matriarche,268.6,150,418,196,441
Botia_Almorhae,268.6,404,290,443,381
G_Matriarche,268.6,794,418,821,452
Botia_Striata,268.6,593,396,676,440
Corydoras_Albinos,268.6,705,648,774,688
Botia_Striata,268.7,590,397,669,445
Corydoras_Albinos,268.7,704,648,769,688
Pterophyllum_Scalare_Y,268.7,932,366,988,436
Botia_Almorhae,268.7,405,291,440,385
Pterophyllum_Scalare_W,268.7,1122,334,1161,425
G_Matriarche,268.7,162,419,200,445
Pterophyllum_Scalare_YWB,268.7,223,412,291,489
Pterophyllum_Scalare_BB,268.7,371,306,405,377
Pterophyllum_Scalare_W,268.8,1122,334,1160,427
Pterophyllum_Scalare_Y,268.8,937,369,990,439
Pterophyllum_Scalare_YWB,268.8,220,411,292,488
Pterophyllum_Scalare_BB,268.8,371,309,403,372
Botia_Striata,268.8,586,401,662,449
Corydoras_Albinos,268.8,703,648,763,688
Botia_Almorhae,268.8,402,296,438,389
G_Matriarche,268.9,781,436,819,465
Corydoras_Albinos,268.9,702,646,759,688
G_Matriarche,268.9,173,422,211,447
Pterophyllum_Scalare_YWB,268.9,229,411,294,486
Pterophyllum_Scalare_Y,268.9,935,371,991,440
Pterophyllum_Scalare_BB,268.9,370,310,401,371
Botia_Striata,268.9,584,404,658,453
Pterophyllum_Scalare_W,268.9,1123,335,1159,428
Pterophyllum_Scalare_Y,269.0,936,371,993,443
Pterophyllum_Scalare_YWB,269.0,230,410,297,484
Pterophyllum_Scalare_BB,269.0,371,312,399,370
Pterophyllum_Scalare_W,269.0,1123,337,1159,430
Botia_Striata,269.0,583,409,646,455
G_Matriarche,269.0,179,420,216,448
Corydoras_Albinos,269.0,701,643,757,688
Pterophyllum_Scalare_BB,269.1,372,312,398,368
Pterophyllum_Scalare_YWB,269.1,233,410,299,482
Pterophyllum_Scalare_Y,269.1,939,376,995,446
G_Matriarche,269.1,183,422,224,448
Botia_Striata,269.1,577,413,643,461
Pterophyllum_Scalare_W,269.1,1123,337,1159,431
Corydoras_Albinos,269.1,699,644,753,688
Botia_Striata,269.2,572,415,642,466
Corydoras_Albinos,269.2,698,631,755,689
G_Matriarche,269.2,185,422,226,451
Pterophyllum_Scalare_BB,269.2,371,313,397,367
Pterophyllum_Scalare_W,269.2,1124,339,1158,432
Pterophyllum_Scalare_Y,269.2,941,377,997,451
Pterophyllum_Scalare_YWB,269.2,236,410,301,484
Pterophyllum_Scalare_YWB,269.3,237,411,303,484
Pterophyllum_Scalare_BB,269.3,369,310,395,366
G_Matriarche,269.3,191,421,225,455
Botia_Almorhae,269.3,403,284,436,374
Pterophyllum_Scalare_W,269.3,1124,341,1157,434
Corydoras_Albinos,269.3,696,632,752,688
Botia_Striata,269.3,572,419,637,469
Pterophyllum_Scalare_Y,269.3,941,379,999,452
Pterophyllum_Scalare_YWB,269.4,240,410,305,482
Pterophyllum_Scalare_W,269.4,1124,342,1156,435
G_Matriarche,269.4,196,421,230,456
Corydoras_Albinos,269.4,696,626,759,687
Botia_Almorhae,269.4,395,281,435,370
Pterophyllum_Scalare_Y,269.4,940,380,1001,454
Pterophyllum_Scalare_BB,269.4,367,309,393,366
Pterophyllum_Scalare_B,269.4,1003,552,1060,625
Botia_Striata,269.4,567,420,636,473
Botia_Striata,269.5,559,426,630,480
Pterophyllum_Scalare_YWB,269.5,234,411,308,482
Corydoras_Albinos,269.5,696,631,762,686
Pterophyllum_Scalare_B,269.5,1008,545,1066,621
Pterophyllum_Scalare_Y,269.5,941,382,1002,455
Botia_Almorhae,269.5,390,288,435,366
Pterophyllum_Scalare_BB,269.5,365,308,392,365
Pterophyllum_Scalare_W,269.5,1123,343,1155,436
G_Matriarche,269.5,200,424,229,457
Pterophyllum_Scalare_Y,269.6,941,382,1004,456
Corydoras_Albinos,269.6,696,633,748,686
Pterophyllum_Scalare_YWB,269.6,232,410,310,477
Botia_Almorhae,269.6,385,289,434,372
Pterophyllum_Scalare_W,269.6,1123,344,1154,437
Pterophyllum_Scalare_BB,269.6,363,306,389,368
G_Matriarche,269.6,201,430,233,457
Botia_Striata,269.6,557,430,616,484
Pterophyllum_Scalare_B,269.6,1008,541,1071,624
Pterophyllum_Scalare_W,269.7,1123,345,1153,438
Pterophyllum_Scalare_BB,269.7,361,306,387,371
Corydoras_Albinos,269.7,697,630,750,688
Pterophyllum_Scalare_Y,269.7,942,381,1005,459
G_Matriarche,269.7,199,431,238,457
Botia_Almorhae,269.7,374,287,431,377
Botia_Striata,269.7,554,434,623,487
Pterophyllum_Scalare_YWB,269.7,239,409,313,468
Botia_Striata,269.8,553,440,616,484
G_Matriarche,269.8,197,431,241,457
Pterophyllum_Scalare_W,269.8,1123,347,1151,438
Pterophyllum_Scalare_Y,269.8,941,386,1005,460
Corydoras_Albinos,269.8,697,633,753,688
Pterophyllum_Scalare_B,269.8,1023,536,1081,615
Botia_Almorhae,269.8,376,288,426,375
Pterophyllum_Scalare_BB,269.8,360,305,386,371
Pterophyllum_Scalare_YWB,269.8,242,408,316,464
Corydoras_Albinos,269.9,697,628,761,687
Pterophyllum_Scalare_B,269.9,1026,533,1085,616
G_Matriarche,269.9,199,432,246,458
Botia_Striata,269.9,535,452,606,492
Pterophyllum_Scalare_Y,269.9,943,389,1006,463
Pterophyllum_Scalare_W,269.9,1122,347,1150,439
Pterophyllum_Scalare_BB,269.9,359,301,389,372
Pterophyllum_Scalare_YWB,269.9,250,406,321,462
Pterophyllum_Scalare_B,270.0,1029,529,1088,603
Pterophyllum_Scalare_W,270.0,1122,348,1150,441
Pterophyllum_Scalare_YWB,270.0,256,404,323,461
Pterophyllum_Scalare_Y,270.0,948,389,1007,465
Botia_Striata,270.0,526,459,590,494
G_Matriarche,270.0,198,433,251,459
Botia_Almorhae,270.0,388,290,423,372
Pterophyllum_Scalare_BB,270.0,359,302,387,374
Botia_Almorhae,270.0,388,290,423,346
Pterophyllum_Scalare_Y,270.1,952,391,1008,467
Pterophyllum_Scalare_YWB,270.1,260,403,324,461
G_Matriarche,270.1,196,434,254,462
Botia_Almorhae,270.1,388,292,423,347
Pterophyllum_Scalare_W,270.1,1121,349,1148,443
Pterophyllum_Scalare_B,270.1,1032,526,1092,599
Botia_Striata,270.1,522,460,582,495
Pterophyllum_Scalare_BB,270.1,359,299,388,375
Pterophyllum_Scalare_BB,270.2,356,294,419,378
Pterophyllum_Scalare_BB,270.2,357,297,387,377
Corydoras_Albinos,270.2,695,646,760,689
Pterophyllum_Scalare_B,270.2,1034,524,1096,603
Pterophyllum_Scalare_W,270.2,1121,351,1147,443
Pterophyllum_Scalare_YWB,270.2,261,403,326,458
Pterophyllum_Scalare_Y,270.2,951,392,1010,470
G_Matriarche,270.2,198,434,255,464
Pterophyllum_Scalare_Y,270.3,953,394,1011,470
Pterophyllum_Scalare_BB,270.3,357,295,416,383
Pterophyllum_Scalare_BB,270.3,357,296,389,382
Botia_Striata,270.3,524,461,567,494
Botia_Almorhae,270.3,388,295,417,346
Pterophyllum_Scalare_W,270.3,1120,352,1146,444
G_Matriarche,270.3,202,436,256,465
Pterophyllum_Scalare_B,270.3,1039,524,1099,604
Pterophyllum_Scalare_Y,270.4,954,393,1015,472
G_Matriarche,270.4,205,438,254,465
Pterophyllum_Scalare_BB,270.4,356,294,413,385
Pterophyllum_Scalare_B,270.4,1043,523,1103,608
Pterophyllum_Scalare_W,270.4,1119,353,1147,446
Pterophyllum_Scalare_YWB,270.5,292,398,333,450
Corydoras_Albinos,270.5,693,655,753,689
Pterophyllum_Scalare_BB,270.5,355,295,413,385
Pterophyllum_Scalare_Y,270.5,955,396,1023,472
G_Matriarche,270.5,209,435,251,466
Pterophyllum_Scalare_W,270.5,1118,355,1146,447
Pterophyllum_Scalare_B,270.5,1045,522,1106,607
Pterophyllum_Scalare_BB,270.6,355,300,408,375
Pterophyllum_Scalare_B,270.6,1046,520,1109,608
Botia_Almorhae,270.6,354,300,408,377
Corydoras_Albinos,270.6,693,658,753,689
Pterophyllum_Scalare_W,270.6,1117,357,1145,447
Pterophyllum_Scalare_Y,270.6,954,396,1028,472
Pterophyllum_Scalare_B,270.7,1049,518,1110,608
Botia_Almorhae,270.7,354,307,403,387
Pterophyllum_Scalare_BB,270.7,354,307,403,386
Pterophyllum_Scalare_W,270.7,1116,357,1145,449
Pterophyllum_Scalare_Y,270.7,958,398,1034,472
Corydoras_Albinos,270.8,693,654,753,688
Pterophyllum_Scalare_W,270.8,1115,356,1144,454
Pterophyllum_Scalare_B,270.8,1050,519,1112,608
Pterophyllum_Scalare_YWB,270.8,297,392,331,454
Pterophyllum_Scalare_Y,270.8,963,400,1041,473
Pterophyllum_Scalare_BB,270.8,350,307,403,382
G_Matriarche,270.8,253,426,286,452
G_Matriarche,270.9,253,425,291,454
Pterophyllum_Scalare_Y,270.9,970,403,1050,472
Corydoras_Albinos,270.9,691,656,753,688
Pterophyllum_Scalare_B,270.9,1051,519,1114,609
Pterophyllum_Scalare_BB,270.9,354,308,390,372
Pterophyllum_Scalare_W,270.9,1112,366,1155,460
Pterophyllum_Scalare_YWB,270.9,297,387,331,455
Corydoras_Albinos,271.0,690,655,753,688
G_Matriarche,271.0,255,423,293,454
Pterophyllum_Scalare_BB,271.0,351,309,386,370
Pterophyllum_Scalare_W,271.0,1108,371,1162,465
Pterophyllum_Scalare_B,271.0,1052,519,1114,608
Pterophyllum_Scalare_Y,271.0,977,406,1059,472
Pterophyllum_Scalare_W,271.1,1112,375,1167,470
Pterophyllum_Scalare_B,271.1,1052,519,1114,608
Pterophyllum_Scalare_Y,271.1,986,406,1066,475
Corydoras_Albinos,271.1,690,654,755,688
Pterophyllum_Scalare_BB,271.1,356,310,393,369
Pterophyllum_Scalare_YWB,271.1,293,381,326,429
Corydoras_Albinos,271.1,439,599,492,629
G_Matriarche,271.1,257,419,296,454
Pterophyllum_Scalare_YWB,271.2,290,380,327,430
Pterophyllum_Scalare_BB,271.2,358,310,390,369
Pterophyllum_Scalare_Y,271.2,994,406,1071,478
Pterophyllum_Scalare_W,271.2,1116,380,1169,474
Corydoras_Albinos,271.2,688,650,751,688
Botia_Almorhae,271.2,388,286,437,351
G_Matriarche,271.2,258,422,297,454
Pterophyllum_Scalare_Y,271.3,998,408,1075,478
Pterophyllum_Scalare_W,271.3,1118,382,1170,475
Pterophyllum_Scalare_B,271.3,1052,518,1115,607
Corydoras_Albinos,271.3,689,651,751,688
Pterophyllum_Scalare_YWB,271.3,286,381,329,433
Pterophyllum_Scalare_BB,271.3,358,310,395,371
Botia_Almorhae,271.4,359,287,436,373
Pterophyllum_Scalare_YWB,271.4,280,380,336,432
Pterophyllum_Scalare_BB,271.4,357,307,393,373
G_Matriarche,271.4,257,425,311,455
Corydoras_Albinos,271.4,689,652,751,688
Pterophyllum_Scalare_W,271.4,1119,383,1171,477
Pterophyllum_Scalare_Y,271.4,1002,410,1080,480
Botia_Almorhae,271.5,360,289,436,375
Pterophyllum_Scalare_W,271.5,1119,385,1171,478
Pterophyllum_Scalare_BB,271.5,358,308,394,374
Corydoras_Albinos,271.5,689,652,752,688
Pterophyllum_Scalare_Y,271.5,1005,411,1082,482
Pterophyllum_Scalare_YWB,271.5,275,379,335,433
Pterophyllum_Scalare_B,271.5,1051,518,1115,606
Corydoras_Albinos,271.6,688,655,751,688
Pterophyllum_Scalare_Y,271.6,1009,413,1085,484
Botia_Almorhae,271.6,390,292,436,376
Pterophyllum_Scalare_BB,271.6,357,308,394,375
Pterophyllum_Scalare_YWB,271.6,275,379,338,437
Pterophyllum_Scalare_W,271.6,1120,386,1171,480
Corydoras_Albinos,271.7,687,656,749,688
Pterophyllum_Scalare_YWB,271.7,274,379,339,436
Botia_Almorhae,271.7,388,293,438,375
Pterophyllum_Scalare_Y,271.7,1011,414,1087,487
Pterophyllum_Scalare_W,271.7,1121,388,1171,480
Pterophyllum_Scalare_BB,271.7,356,308,394,375
Pterophyllum_Scalare_Y,271.8,1013,415,1089,489
Corydoras_Albinos,271.8,688,655,745,687
Pterophyllum_Scalare_B,271.8,1051,518,1115,608
Botia_Almorhae,271.8,394,292,436,377
Pterophyllum_Scalare_YWB,271.8,276,379,342,435
Pterophyllum_Scalare_BB,271.8,354,305,394,377
Pterophyllum_Scalare_W,271.8,1121,391,1171,482
Pterophyllum_Scalare_BB,271.9,354,309,399,378
Corydoras_Albinos,271.9,686,652,746,687
Botia_Striata,271.9,509,493,531,531
Pterophyllum_Scalare_Y,271.9,1015,416,1090,489
Pterophyllum_Scalare_YWB,271.9,277,378,344,437
Pterophyllum_Scalare_W,271.9,1121,392,1172,482
Botia_Striata,272.0,508,495,533,536
Pterophyllum_Scalare_Y,272.0,1017,416,1091,491
Pterophyllum_Scalare_YWB,272.0,276,378,346,439
